     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.76 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
   188 | train=0.009698 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.412, psnr_set5=31.101, psnr_urban100=24.662, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.947 |
   189 | train=0.007164 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=26.906, psnr_set14=27.293, psnr_set5=30.900, psnr_urban100=24.518, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.889, ssim_urban100=0.945 |
   190 | train=0.007521 | val=nan | lr=0.002 | t_train=12.73 | t_val=12.08 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.471, psnr_set5=31.183, psnr_urban100=24.638, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.946 |
   191 | train=0.007631 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.23 | mem=383.9 | psnr_b100=26.886, psnr_set14=27.301, psnr_set5=30.905, psnr_urban100=24.470, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.888, ssim_urban100=0.944 |
   192 | train=0.007316 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.011, psnr_set14=27.521, psnr_set5=31.299, psnr_urban100=24.741, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.948 |
   193 | train=0.007983 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=26.998, psnr_set14=27.467, psnr_set5=31.151, psnr_urban100=24.631, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   194 | train=0.007577 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=27.035, psnr_set14=27.543, psnr_set5=31.338, psnr_urban100=24.746, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.948 |
   195 | train=0.006479 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.484, psnr_set5=31.300, psnr_urban100=24.723, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   196 | train=0.007838 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.13 | mem=383.9 | psnr_b100=26.949, psnr_set14=27.400, psnr_set5=31.083, psnr_urban100=24.581, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.945 |
   197 | train=0.008359 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.18 | mem=383.9 | psnr_b100=26.936, psnr_set14=27.331, psnr_set5=31.025, psnr_urban100=24.567, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.946 |
   198 | train=0.008997 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.960, psnr_set14=27.354, psnr_set5=31.103, psnr_urban100=24.566, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.945 |
   199 | train=0.008087 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.20 | mem=383.9 | psnr_b100=27.031, psnr_set14=27.527, psnr_set5=31.277, psnr_urban100=24.713, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   200 | train=0.009081 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.038, psnr_set14=27.499, psnr_set5=31.286, psnr_urban100=24.701, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.947 |
   201 | train=0.007397 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=27.060, psnr_set14=27.563, psnr_set5=31.313, psnr_urban100=24.773, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |
   202 | train=0.009559 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.952, psnr_set14=27.384, psnr_set5=31.090, psnr_urban100=24.599, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.946 |
   203 | train=0.008203 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=26.972, psnr_set14=27.407, psnr_set5=31.153, psnr_urban100=24.659, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   204 | train=0.008528 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.26 | mem=383.9 | psnr_b100=26.963, psnr_set14=27.348, psnr_set5=31.099, psnr_urban100=24.619, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.947 |
   205 | train=0.007195 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.049, psnr_set14=27.509, psnr_set5=31.265, psnr_urban100=24.746, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   206 | train=0.008344 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.923, psnr_set14=27.314, psnr_set5=30.975, psnr_urban100=24.564, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.946 |
   207 | train=0.007130 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=26.994, psnr_set14=27.456, psnr_set5=31.215, psnr_urban100=24.661, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   208 | train=0.006623 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.914, psnr_set14=27.321, psnr_set5=31.009, psnr_urban100=24.582, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   209 | train=0.007976 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.008, psnr_set14=27.452, psnr_set5=31.157, psnr_urban100=24.684, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   210 | train=0.006564 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.990, psnr_set14=27.392, psnr_set5=31.183, psnr_urban100=24.570, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.946 |
   211 | train=0.007231 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.21 | mem=383.9 | psnr_b100=26.957, psnr_set14=27.371, psnr_set5=31.044, psnr_urban100=24.621, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.947 |
   212 | train=0.007185 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.982, psnr_set14=27.464, psnr_set5=31.206, psnr_urban100=24.678, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   213 | train=0.007760 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.22 | mem=383.9 | psnr_b100=27.073, psnr_set14=27.534, psnr_set5=31.268, psnr_urban100=24.737, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   214 | train=0.007728 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.21 | mem=383.9 | psnr_b100=26.924, psnr_set14=27.345, psnr_set5=31.023, psnr_urban100=24.530, ssim_b100=0.716, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.945 |
   215 | train=0.009149 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.20 | mem=383.9 | psnr_b100=27.004, psnr_set14=27.391, psnr_set5=31.162, psnr_urban100=24.573, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.946 |
   216 | train=0.007143 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=26.977, psnr_set14=27.418, psnr_set5=31.180, psnr_urban100=24.600, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.946 |
   217 | train=0.007131 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.24 | mem=383.9 | psnr_b100=27.003, psnr_set14=27.442, psnr_set5=31.206, psnr_urban100=24.657, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   218 | train=0.006995 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.010, psnr_set14=27.432, psnr_set5=31.194, psnr_urban100=24.650, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   219 | train=0.006732 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.28 | mem=383.9 | psnr_b100=26.952, psnr_set14=27.351, psnr_set5=31.111, psnr_urban100=24.557, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.946 |
   220 | train=0.008166 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.24 | mem=383.9 | psnr_b100=27.022, psnr_set14=27.481, psnr_set5=31.229, psnr_urban100=24.695, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   221 | train=0.008174 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.27 | mem=383.9 | psnr_b100=26.974, psnr_set14=27.421, psnr_set5=31.077, psnr_urban100=24.646, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.891, ssim_urban100=0.947 |
   222 | train=0.006451 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.11 | mem=383.9 | psnr_b100=26.938, psnr_set14=27.319, psnr_set5=30.977, psnr_urban100=24.510, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.945 |
   223 | train=0.006654 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.22 | mem=383.9 | psnr_b100=26.995, psnr_set14=27.399, psnr_set5=31.107, psnr_urban100=24.630, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   224 | train=0.007948 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.449, psnr_set5=31.196, psnr_urban100=24.702, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.948 |
   225 | train=0.007400 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.977, psnr_set14=27.367, psnr_set5=30.992, psnr_urban100=24.635, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   226 | train=0.008017 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.996, psnr_set14=27.402, psnr_set5=31.134, psnr_urban100=24.612, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.946 |
   227 | train=0.007657 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.947, psnr_set14=27.358, psnr_set5=31.036, psnr_urban100=24.539, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.945 |
   228 | train=0.008491 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.14 | mem=383.9 | psnr_b100=27.041, psnr_set14=27.507, psnr_set5=31.189, psnr_urban100=24.727, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   229 | train=0.006311 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=26.960, psnr_set14=27.355, psnr_set5=31.067, psnr_urban100=24.584, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   230 | train=0.008796 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.24 | mem=383.9 | psnr_b100=27.069, psnr_set14=27.545, psnr_set5=31.277, psnr_urban100=24.762, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   231 | train=0.007838 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.997, psnr_set14=27.408, psnr_set5=31.136, psnr_urban100=24.634, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   232 | train=0.007529 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.967, psnr_set14=27.374, psnr_set5=31.054, psnr_urban100=24.603, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.946 |
   233 | train=0.007595 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.049, psnr_set14=27.523, psnr_set5=31.255, psnr_urban100=24.784, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   234 | train=0.007070 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.20 | mem=383.9 | psnr_b100=27.033, psnr_set14=27.481, psnr_set5=31.241, psnr_urban100=24.753, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |
   235 | train=0.008369 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.009, psnr_set14=27.459, psnr_set5=31.191, psnr_urban100=24.679, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   236 | train=0.007732 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=26.899, psnr_set14=27.311, psnr_set5=31.014, psnr_urban100=24.516, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.945 |
   237 | train=0.009022 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.436, psnr_set5=31.116, psnr_urban100=24.636, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.947 |
   238 | train=0.008454 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.999, psnr_set14=27.438, psnr_set5=31.170, psnr_urban100=24.657, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.947 |
   239 | train=0.007740 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.25 | mem=383.9 | psnr_b100=27.008, psnr_set14=27.456, psnr_set5=31.164, psnr_urban100=24.662, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   240 | train=0.008197 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.409, psnr_set5=31.061, psnr_urban100=24.638, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.892, ssim_urban100=0.947 |
   241 | train=0.009123 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=26.939, psnr_set14=27.327, psnr_set5=31.056, psnr_urban100=24.619, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   242 | train=0.008466 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=26.906, psnr_set14=27.297, psnr_set5=30.887, psnr_urban100=24.558, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.946 |
   243 | train=0.009925 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.997, psnr_set14=27.421, psnr_set5=31.131, psnr_urban100=24.664, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.947 |
   244 | train=0.009206 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=26.934, psnr_set14=27.381, psnr_set5=31.060, psnr_urban100=24.650, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   245 | train=0.008308 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.021, psnr_set14=27.466, psnr_set5=31.165, psnr_urban100=24.679, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   246 | train=0.007344 | val=nan | lr=0.002 | t_train=12.99 | t_val=12.27 | mem=383.9 | psnr_b100=26.989, psnr_set14=27.378, psnr_set5=31.096, psnr_urban100=24.637, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   247 | train=0.008819 | val=nan | lr=0.002 | t_train=12.99 | t_val=12.33 | mem=383.9 | psnr_b100=27.018, psnr_set14=27.500, psnr_set5=31.289, psnr_urban100=24.696, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |
   248 | train=0.007794 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.957, psnr_set14=27.340, psnr_set5=31.085, psnr_urban100=24.575, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.946 |
   249 | train=0.007002 | val=nan | lr=0.002 | t_train=13.01 | t_val=12.25 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.441, psnr_set5=31.260, psnr_urban100=24.689, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   250 | train=0.008606 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.26 | mem=383.9 | psnr_b100=27.058, psnr_set14=27.526, psnr_set5=31.309, psnr_urban100=24.779, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   251 | train=0.008154 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=27.014, psnr_set14=27.460, psnr_set5=31.221, psnr_urban100=24.694, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   252 | train=0.006732 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=27.035, psnr_set14=27.484, psnr_set5=31.307, psnr_urban100=24.702, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.947 |
   253 | train=0.006560 | val=nan | lr=0.002 | t_train=13.41 | t_val=12.76 | mem=383.9 | psnr_b100=27.072, psnr_set14=27.498, psnr_set5=31.289, psnr_urban100=24.779, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |
   254 | train=0.007778 | val=nan | lr=0.002 | t_train=12.98 | t_val=12.25 | mem=383.9 | psnr_b100=27.039, psnr_set14=27.457, psnr_set5=31.232, psnr_urban100=24.702, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   255 | train=0.008093 | val=nan | lr=0.002 | t_train=13.36 | t_val=12.70 | mem=383.9 | psnr_b100=27.043, psnr_set14=27.502, psnr_set5=31.216, psnr_urban100=24.809, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   256 | train=0.008323 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.27 | mem=383.9 | psnr_b100=26.980, psnr_set14=27.372, psnr_set5=31.084, psnr_urban100=24.652, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   257 | train=0.009178 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.20 | mem=383.9 | psnr_b100=26.953, psnr_set14=27.359, psnr_set5=31.054, psnr_urban100=24.558, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.946 |
   258 | train=0.007849 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.407, psnr_set5=31.096, psnr_urban100=24.661, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   259 | train=0.008391 | val=nan | lr=0.002 | t_train=12.98 | t_val=12.34 | mem=383.9 | psnr_b100=27.048, psnr_set14=27.471, psnr_set5=31.268, psnr_urban100=24.705, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   260 | train=0.008148 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.30 | mem=383.9 | psnr_b100=27.029, psnr_set14=27.499, psnr_set5=31.246, psnr_urban100=24.743, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   261 | train=0.008606 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.24 | mem=383.9 | psnr_b100=26.977, psnr_set14=27.397, psnr_set5=31.142, psnr_urban100=24.688, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
   262 | train=0.006407 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.033, psnr_set14=27.460, psnr_set5=31.243, psnr_urban100=24.734, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   263 | train=0.007244 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.952, psnr_set14=27.382, psnr_set5=31.086, psnr_urban100=24.630, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   264 | train=0.008404 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.968, psnr_set14=27.373, psnr_set5=31.061, psnr_urban100=24.676, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.948 |
   265 | train=0.007933 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.13 | mem=383.9 | psnr_b100=27.065, psnr_set14=27.561, psnr_set5=31.377, psnr_urban100=24.811, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.950 |
   266 | train=0.006686 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.17 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.438, psnr_set5=31.208, psnr_urban100=24.701, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   267 | train=0.005882 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.27 | mem=383.9 | psnr_b100=27.072, psnr_set14=27.546, psnr_set5=31.353, psnr_urban100=24.795, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.949 |
   268 | train=0.006761 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.028, psnr_set14=27.465, psnr_set5=31.156, psnr_urban100=24.713, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   269 | train=0.009343 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.016, psnr_set14=27.410, psnr_set5=31.153, psnr_urban100=24.695, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   270 | train=0.007517 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.27 | mem=383.9 | psnr_b100=26.926, psnr_set14=27.315, psnr_set5=31.019, psnr_urban100=24.607, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   271 | train=0.006816 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=26.954, psnr_set14=27.344, psnr_set5=31.066, psnr_urban100=24.607, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   272 | train=0.007863 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=27.016, psnr_set14=27.458, psnr_set5=31.224, psnr_urban100=24.724, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   273 | train=0.006486 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.023, psnr_set14=27.463, psnr_set5=31.187, psnr_urban100=24.735, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   274 | train=0.007947 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.23 | mem=383.9 | psnr_b100=27.060, psnr_set14=27.517, psnr_set5=31.222, psnr_urban100=24.771, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   275 | train=0.008661 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.11 | mem=383.9 | psnr_b100=27.055, psnr_set14=27.516, psnr_set5=31.274, psnr_urban100=24.806, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   276 | train=0.009121 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.19 | mem=383.9 | psnr_b100=27.086, psnr_set14=27.551, psnr_set5=31.324, psnr_urban100=24.835, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   277 | train=0.007593 | val=nan | lr=0.002 | t_train=13.00 | t_val=12.33 | mem=383.9 | psnr_b100=27.059, psnr_set14=27.535, psnr_set5=31.260, psnr_urban100=24.817, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   278 | train=0.005646 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=27.062, psnr_set14=27.554, psnr_set5=31.281, psnr_urban100=24.788, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   279 | train=0.005851 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.23 | mem=383.9 | psnr_b100=27.069, psnr_set14=27.536, psnr_set5=31.289, psnr_urban100=24.795, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   280 | train=0.006961 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.991, psnr_set14=27.393, psnr_set5=31.147, psnr_urban100=24.671, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   281 | train=0.008177 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=26.994, psnr_set14=27.410, psnr_set5=31.070, psnr_urban100=24.707, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.948 |
   282 | train=0.007185 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.28 | mem=383.9 | psnr_b100=27.055, psnr_set14=27.510, psnr_set5=31.227, psnr_urban100=24.776, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.949 |
   283 | train=0.006766 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.19 | mem=383.9 | psnr_b100=26.931, psnr_set14=27.316, psnr_set5=31.000, psnr_urban100=24.562, ssim_b100=0.716, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.946 |
