# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.70 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    25 | train=0.022140 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.00986 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=27.069, psnr_set5=30.122, psnr_urban100=24.849, ssim_set14=0.842, ssim_set5=0.887, ssim_urban100=0.952 |  | a_actual_b100=8.850, a_actual_set14=9.032, a_actual_set5=8.822, a_actual_urban100=9.289, a_max_b100=9.789, a_max_set14=9.942, a_max_set5=9.935, a_max_urban100=9.990, a_mean_b100=10.076, a_mean_set14=10.076, a_mean_set5=10.076, a_mean_urban100=10.076, w_actual_b100=10.128, w_actual_set14=10.128, w_actual_set5=10.128, w_actual_urban100=10.128, w_max_b100=10.393, w_max_set14=10.393, w_max_set5=10.393, w_max_urban100=10.393, w_mean_b100=9.991, w_mean_set14=9.991, w_mean_set5=9.991, w_mean_urban100=9.991
    26 | train=0.020924 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.96 | mem=383.9 | psnr_set14=27.206, psnr_set5=30.597, psnr_urban100=24.933, ssim_set14=0.842, ssim_set5=0.882, ssim_urban100=0.953 |  | a_actual_b100=8.896, a_actual_set14=9.042, a_actual_set5=8.851, a_actual_urban100=9.298, a_max_b100=9.812, a_max_set14=9.908, a_max_set5=9.953, a_max_urban100=9.975, a_mean_b100=9.919, a_mean_set14=9.919, a_mean_set5=9.919, a_mean_urban100=9.919, w_actual_b100=9.972, w_actual_set14=9.972, w_actual_set5=9.972, w_actual_urban100=9.972, w_max_b100=10.170, w_max_set14=10.170, w_max_set5=10.170, w_max_urban100=10.170, w_mean_b100=9.821, w_mean_set14=9.821, w_mean_set5=9.821, w_mean_urban100=9.821
    27 | train=0.042672 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=26.947, psnr_set5=30.171, psnr_urban100=24.645, ssim_set14=0.820, ssim_set5=0.854, ssim_urban100=0.946 |  | a_actual_b100=8.529, a_actual_set14=8.682, a_actual_set5=8.541, a_actual_urban100=8.897, a_max_b100=9.699, a_max_set14=9.780, a_max_set5=9.793, a_max_urban100=9.831, a_mean_b100=9.338, a_mean_set14=9.338, a_mean_set5=9.338, a_mean_urban100=9.338, w_actual_b100=9.535, w_actual_set14=9.535, w_actual_set5=9.535, w_actual_urban100=9.535, w_max_b100=9.910, w_max_set14=9.910, w_max_set5=9.910, w_max_urban100=9.910, w_mean_b100=9.301, w_mean_set14=9.301, w_mean_set5=9.301, w_mean_urban100=9.301
    28 | train=0.042895 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.336, psnr_set5=30.962, psnr_urban100=24.789, ssim_set14=0.840, ssim_set5=0.884, ssim_urban100=0.949 |  | a_actual_b100=8.144, a_actual_set14=8.240, a_actual_set5=8.132, a_actual_urban100=8.390, a_max_b100=9.720, a_max_set14=9.790, a_max_set5=9.787, a_max_urban100=9.867, a_mean_b100=8.733, a_mean_set14=8.733, a_mean_set5=8.733, a_mean_urban100=8.733, w_actual_b100=9.071, w_actual_set14=9.071, w_actual_set5=9.071, w_actual_urban100=9.071, w_max_b100=9.752, w_max_set14=9.752, w_max_set5=9.752, w_max_urban100=9.752, w_mean_b100=8.714, w_mean_set14=8.714, w_mean_set5=8.714, w_mean_urban100=8.714
    29 | train=0.056305 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.93 | mem=383.9 | psnr_set14=27.268, psnr_set5=30.832, psnr_urban100=24.854, ssim_set14=0.831, ssim_set5=0.867, ssim_urban100=0.951 |  | a_actual_b100=7.602, a_actual_set14=7.682, a_actual_set5=7.623, a_actual_urban100=7.789, a_max_b100=9.678, a_max_set14=9.749, a_max_set5=9.744, a_max_urban100=9.827, a_mean_b100=8.156, a_mean_set14=8.156, a_mean_set5=8.156, a_mean_urban100=8.156, w_actual_b100=8.597, w_actual_set14=8.597, w_actual_set5=8.597, w_actual_urban100=8.597, w_max_b100=9.496, w_max_set14=9.496, w_max_set5=9.496, w_max_urban100=9.496, w_mean_b100=8.109, w_mean_set14=8.109, w_mean_set5=8.109, w_mean_urban100=8.109
    30 | train=0.057185 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.99 | mem=383.9 | psnr_set14=27.545, psnr_set5=31.107, psnr_urban100=25.017, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.954 |  | a_actual_b100=7.083, a_actual_set14=7.157, a_actual_set5=7.096, a_actual_urban100=7.256, a_max_b100=9.618, a_max_set14=9.690, a_max_set5=9.686, a_max_urban100=9.764, a_mean_b100=7.647, a_mean_set14=7.647, a_mean_set5=7.647, a_mean_urban100=7.647, w_actual_b100=8.119, w_actual_set14=8.119, w_actual_set5=8.119, w_actual_urban100=8.119, w_max_b100=9.170, w_max_set14=9.170, w_max_set5=9.170, w_max_urban100=9.170, w_mean_b100=7.521, w_mean_set14=7.521, w_mean_set5=7.521, w_mean_urban100=7.521
    31 | train=0.057373 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=27.668, psnr_set5=31.452, psnr_urban100=25.078, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.953 |  | a_actual_b100=6.663, a_actual_set14=6.714, a_actual_set5=6.674, a_actual_urban100=6.788, a_max_b100=9.550, a_max_set14=9.621, a_max_set5=9.620, a_max_urban100=9.683, a_mean_b100=7.180, a_mean_set14=7.180, a_mean_set5=7.180, a_mean_urban100=7.180, w_actual_b100=7.647, w_actual_set14=7.647, w_actual_set5=7.647, w_actual_urban100=7.647, w_max_b100=8.814, w_max_set14=8.814, w_max_set5=8.814, w_max_urban100=8.814, w_mean_b100=6.945, w_mean_set14=6.945, w_mean_set5=6.945, w_mean_urban100=6.945
    32 | train=0.059852 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=27.719, psnr_set5=31.550, psnr_urban100=25.086, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.952 |  | a_actual_b100=6.211, a_actual_set14=6.263, a_actual_set5=6.230, a_actual_urban100=6.337, a_max_b100=9.433, a_max_set14=9.497, a_max_set5=9.498, a_max_urban100=9.550, a_mean_b100=6.745, a_mean_set14=6.745, a_mean_set5=6.745, a_mean_urban100=6.745, w_actual_b100=7.170, w_actual_set14=7.170, w_actual_set5=7.170, w_actual_urban100=7.170, w_max_b100=8.488, w_max_set14=8.488, w_max_set5=8.488, w_max_urban100=8.488, w_mean_b100=6.399, w_mean_set14=6.399, w_mean_set5=6.399, w_mean_urban100=6.399
    33 | train=0.056741 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_set14=27.772, psnr_set5=31.595, psnr_urban100=25.215, ssim_set14=0.851, ssim_set5=0.901, ssim_urban100=0.954 |  | a_actual_b100=5.791, a_actual_set14=5.829, a_actual_set5=5.808, a_actual_urban100=5.905, a_max_b100=9.330, a_max_set14=9.391, a_max_set5=9.399, a_max_urban100=9.441, a_mean_b100=6.345, a_mean_set14=6.345, a_mean_set5=6.345, a_mean_urban100=6.345, w_actual_b100=6.707, w_actual_set14=6.707, w_actual_set5=6.707, w_actual_urban100=6.707, w_max_b100=8.155, w_max_set14=8.155, w_max_set5=8.155, w_max_urban100=8.155, w_mean_b100=5.871, w_mean_set14=5.871, w_mean_set5=5.871, w_mean_urban100=5.871
    34 | train=0.052788 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.62 | t_val=11.98 | mem=383.9 | psnr_set14=27.651, psnr_set5=31.326, psnr_urban100=25.093, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.953 |  | a_actual_b100=5.381, a_actual_set14=5.432, a_actual_set5=5.400, a_actual_urban100=5.502, a_max_b100=9.210, a_max_set14=9.264, a_max_set5=9.275, a_max_urban100=9.317, a_mean_b100=5.961, a_mean_set14=5.961, a_mean_set5=5.961, a_mean_urban100=5.961, w_actual_b100=6.248, w_actual_set14=6.248, w_actual_set5=6.248, w_actual_urban100=6.248, w_max_b100=7.833, w_max_set14=7.833, w_max_set5=7.833, w_max_urban100=7.833, w_mean_b100=5.398, w_mean_set14=5.398, w_mean_set5=5.398, w_mean_urban100=5.398
    35 | train=0.051305 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.534, psnr_set5=31.268, psnr_urban100=25.089, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.953 |  | a_actual_b100=5.015, a_actual_set14=5.059, a_actual_set5=5.033, a_actual_urban100=5.129, a_max_b100=9.078, a_max_set14=9.135, a_max_set5=9.150, a_max_urban100=9.181, a_mean_b100=5.617, a_mean_set14=5.617, a_mean_set5=5.617, a_mean_urban100=5.617, w_actual_b100=5.776, w_actual_set14=5.776, w_actual_set5=5.776, w_actual_urban100=5.776, w_max_b100=7.516, w_max_set14=7.516, w_max_set5=7.516, w_max_urban100=7.516, w_mean_b100=4.962, w_mean_set14=4.962, w_mean_set5=4.962, w_mean_urban100=4.962
    36 | train=0.038349 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.70 | t_val=11.97 | mem=383.9 | psnr_set14=27.515, psnr_set5=31.066, psnr_urban100=24.825, ssim_set14=0.848, ssim_set5=0.893, ssim_urban100=0.950 |  | a_actual_b100=4.788, a_actual_set14=4.850, a_actual_set5=4.827, a_actual_urban100=4.915, a_max_b100=8.955, a_max_set14=9.007, a_max_set5=9.023, a_max_urban100=9.058, a_mean_b100=5.372, a_mean_set14=5.372, a_mean_set5=5.372, a_mean_urban100=5.372, w_actual_b100=5.329, w_actual_set14=5.329, w_actual_set5=5.329, w_actual_urban100=5.329, w_max_b100=7.209, w_max_set14=7.209, w_max_set5=7.209, w_max_urban100=7.209, w_mean_b100=4.592, w_mean_set14=4.592, w_mean_set5=4.592, w_mean_urban100=4.592
    37 | train=0.030151 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=27.576, psnr_set5=31.354, psnr_urban100=24.846, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |  | a_actual_b100=4.548, a_actual_set14=4.619, a_actual_set5=4.584, a_actual_urban100=4.680, a_max_b100=8.830, a_max_set14=8.881, a_max_set5=8.892, a_max_urban100=8.935, a_mean_b100=5.148, a_mean_set14=5.148, a_mean_set5=5.148, a_mean_urban100=5.148, w_actual_b100=4.919, w_actual_set14=4.919, w_actual_set5=4.919, w_actual_urban100=4.919, w_max_b100=6.907, w_max_set14=6.907, w_max_set5=6.907, w_max_urban100=6.907, w_mean_b100=4.317, w_mean_set14=4.317, w_mean_set5=4.317, w_mean_urban100=4.317
    38 | train=0.019447 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=27.527, psnr_set5=31.265, psnr_urban100=24.797, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |  | a_actual_b100=4.255, a_actual_set14=4.322, a_actual_set5=4.292, a_actual_urban100=4.381, a_max_b100=8.626, a_max_set14=8.681, a_max_set5=8.700, a_max_urban100=8.747, a_mean_b100=4.918, a_mean_set14=4.918, a_mean_set5=4.918, a_mean_urban100=4.918, w_actual_b100=4.604, w_actual_set14=4.604, w_actual_set5=4.604, w_actual_urban100=4.604, w_max_b100=6.600, w_max_set14=6.600, w_max_set5=6.600, w_max_urban100=6.600, w_mean_b100=4.123, w_mean_set14=4.123, w_mean_set5=4.123, w_mean_urban100=4.123
    39 | train=0.017550 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.92 | mem=383.9 | psnr_set14=27.503, psnr_set5=31.275, psnr_urban100=24.770, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.948 |  | a_actual_b100=4.049, a_actual_set14=4.131, a_actual_set5=4.109, a_actual_urban100=4.215, a_max_b100=8.368, a_max_set14=8.472, a_max_set5=8.472, a_max_urban100=8.570, a_mean_b100=4.704, a_mean_set14=4.704, a_mean_set5=4.704, a_mean_urban100=4.704, w_actual_b100=4.399, w_actual_set14=4.399, w_actual_set5=4.399, w_actual_urban100=4.399, w_max_b100=6.304, w_max_set14=6.304, w_max_set5=6.304, w_max_urban100=6.304, w_mean_b100=4.005, w_mean_set14=4.005, w_mean_set5=4.005, w_mean_urban100=4.005
    40 | train=0.017657 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.93 | mem=383.9 | psnr_set14=27.617, psnr_set5=31.402, psnr_urban100=24.897, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.950 |  | a_actual_b100=3.854, a_actual_set14=3.918, a_actual_set5=3.862, a_actual_urban100=3.997, a_max_b100=8.108, a_max_set14=8.256, a_max_set5=8.259, a_max_urban100=8.365, a_mean_b100=4.512, a_mean_set14=4.512, a_mean_set5=4.512, a_mean_urban100=4.512, w_actual_b100=4.240, w_actual_set14=4.240, w_actual_set5=4.240, w_actual_urban100=4.240, w_max_b100=6.022, w_max_set14=6.022, w_max_set5=6.022, w_max_urban100=6.022, w_mean_b100=3.952, w_mean_set14=3.952, w_mean_set5=3.952, w_mean_urban100=3.952
    41 | train=0.019950 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_set14=27.387, psnr_set5=30.906, psnr_urban100=24.778, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.949 |  | a_actual_b100=3.736, a_actual_set14=3.800, a_actual_set5=3.755, a_actual_urban100=3.872, a_max_b100=7.961, a_max_set14=8.044, a_max_set5=8.080, a_max_urban100=8.120, a_mean_b100=4.356, a_mean_set14=4.356, a_mean_set5=4.356, a_mean_urban100=4.356, w_actual_b100=4.127, w_actual_set14=4.127, w_actual_set5=4.127, w_actual_urban100=4.127, w_max_b100=5.728, w_max_set14=5.728, w_max_set5=5.728, w_max_urban100=5.728, w_mean_b100=3.927, w_mean_set14=3.927, w_mean_set5=3.927, w_mean_urban100=3.927
    42 | train=0.013203 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=27.536, psnr_set5=31.160, psnr_urban100=24.878, ssim_set14=0.848, ssim_set5=0.895, ssim_urban100=0.950 |  | a_actual_b100=3.674, a_actual_set14=3.740, a_actual_set5=3.683, a_actual_urban100=3.818, a_max_b100=7.640, a_max_set14=7.727, a_max_set5=7.784, a_max_urban100=7.806, a_mean_b100=4.283, a_mean_set14=4.283, a_mean_set5=4.283, a_mean_urban100=4.283, w_actual_b100=4.084, w_actual_set14=4.084, w_actual_set5=4.084, w_actual_urban100=4.084, w_max_b100=5.459, w_max_set14=5.459, w_max_set5=5.459, w_max_urban100=5.459, w_mean_b100=3.924, w_mean_set14=3.924, w_mean_set5=3.924, w_mean_urban100=3.924
    43 | train=0.013744 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.00 | mem=383.9 | psnr_set14=27.506, psnr_set5=31.279, psnr_urban100=24.813, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.949 |  | a_actual_b100=3.672, a_actual_set14=3.731, a_actual_set5=3.697, a_actual_urban100=3.801, a_max_b100=7.318, a_max_set14=7.370, a_max_set5=7.418, a_max_urban100=7.414, a_mean_b100=4.224, a_mean_set14=4.224, a_mean_set5=4.224, a_mean_urban100=4.224, w_actual_b100=4.049, w_actual_set14=4.049, w_actual_set5=4.049, w_actual_urban100=4.049, w_max_b100=5.209, w_max_set14=5.209, w_max_set5=5.209, w_max_urban100=5.209, w_mean_b100=3.918, w_mean_set14=3.918, w_mean_set5=3.918, w_mean_urban100=3.918
    44 | train=0.013261 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=12.00 | mem=383.9 | psnr_set14=27.436, psnr_set5=31.218, psnr_urban100=24.730, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |  | a_actual_b100=3.616, a_actual_set14=3.666, a_actual_set5=3.622, a_actual_urban100=3.728, a_max_b100=6.851, a_max_set14=6.885, a_max_set5=6.895, a_max_urban100=6.894, a_mean_b100=4.160, a_mean_set14=4.160, a_mean_set5=4.160, a_mean_urban100=4.160, w_actual_b100=4.026, w_actual_set14=4.026, w_actual_set5=4.026, w_actual_urban100=4.026, w_max_b100=4.954, w_max_set14=4.954, w_max_set5=4.954, w_max_urban100=4.954, w_mean_b100=3.917, w_mean_set14=3.917, w_mean_set5=3.917, w_mean_urban100=3.917
    45 | train=0.015024 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=27.513, psnr_set5=31.192, psnr_urban100=24.787, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |  | a_actual_b100=3.626, a_actual_set14=3.701, a_actual_set5=3.676, a_actual_urban100=3.764, a_max_b100=6.386, a_max_set14=6.392, a_max_set5=6.392, a_max_urban100=6.392, a_mean_b100=4.089, a_mean_set14=4.089, a_mean_set5=4.089, a_mean_urban100=4.089, w_actual_b100=4.020, w_actual_set14=4.020, w_actual_set5=4.020, w_actual_urban100=4.020, w_max_b100=4.755, w_max_set14=4.755, w_max_set5=4.755, w_max_urban100=4.755, w_mean_b100=3.919, w_mean_set14=3.919, w_mean_set5=3.919, w_mean_urban100=3.919
    46 | train=0.013299 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.58 | t_val=11.94 | mem=383.9 | psnr_set14=27.499, psnr_set5=31.188, psnr_urban100=24.748, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |  | a_actual_b100=3.584, a_actual_set14=3.667, a_actual_set5=3.610, a_actual_urban100=3.741, a_max_b100=6.024, a_max_set14=6.040, a_max_set5=6.044, a_max_urban100=6.044, a_mean_b100=4.049, a_mean_set14=4.049, a_mean_set5=4.049, a_mean_urban100=4.049, w_actual_b100=4.010, w_actual_set14=4.010, w_actual_set5=4.010, w_actual_urban100=4.010, w_max_b100=4.524, w_max_set14=4.524, w_max_set5=4.524, w_max_urban100=4.524, w_mean_b100=3.916, w_mean_set14=3.916, w_mean_set5=3.916, w_mean_urban100=3.916
    47 | train=0.011799 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.95 | mem=383.9 | psnr_set14=27.495, psnr_set5=31.230, psnr_urban100=24.826, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |  | a_actual_b100=3.553, a_actual_set14=3.630, a_actual_set5=3.589, a_actual_urban100=3.706, a_max_b100=5.661, a_max_set14=5.672, a_max_set5=5.672, a_max_urban100=5.672, a_mean_b100=4.021, a_mean_set14=4.021, a_mean_set5=4.021, a_mean_urban100=4.021, w_actual_b100=4.007, w_actual_set14=4.007, w_actual_set5=4.007, w_actual_urban100=4.007, w_max_b100=4.322, w_max_set14=4.322, w_max_set5=4.322, w_max_urban100=4.322, w_mean_b100=3.916, w_mean_set14=3.916, w_mean_set5=3.916, w_mean_urban100=3.916
    48 | train=0.011757 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.97 | mem=383.9 | psnr_set14=27.479, psnr_set5=31.201, psnr_urban100=24.772, ssim_set14=0.842, ssim_set5=0.888, ssim_urban100=0.948 |  | a_actual_b100=3.525, a_actual_set14=3.598, a_actual_set5=3.529, a_actual_urban100=3.675, a_max_b100=5.210, a_max_set14=5.226, a_max_set5=5.235, a_max_urban100=5.233, a_mean_b100=3.993, a_mean_set14=3.993, a_mean_set5=3.993, a_mean_urban100=3.993, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.087, w_max_set14=4.087, w_max_set5=4.087, w_max_urban100=4.087, w_mean_b100=3.917, w_mean_set14=3.917, w_mean_set5=3.917, w_mean_urban100=3.917
    49 | train=0.011816 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=27.442, psnr_set5=31.136, psnr_urban100=24.700, ssim_set14=0.843, ssim_set5=0.892, ssim_urban100=0.947 |  | a_actual_b100=3.499, a_actual_set14=3.568, a_actual_set5=3.514, a_actual_urban100=3.649, a_max_b100=4.854, a_max_set14=4.878, a_max_set5=4.905, a_max_urban100=4.899, a_mean_b100=3.952, a_mean_set14=3.952, a_mean_set5=3.952, a_mean_urban100=3.952, w_actual_b100=4.000, w_actual_set14=4.000, w_actual_set5=4.000, w_actual_urban100=4.000, w_max_b100=4.087, w_max_set14=4.087, w_max_set5=4.087, w_max_urban100=4.087, w_mean_b100=3.918, w_mean_set14=3.918, w_mean_set5=3.918, w_mean_urban100=3.918
    50 | train=0.016258 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_set14=27.263, psnr_set5=30.753, psnr_urban100=24.625, ssim_set14=0.841, ssim_set5=0.889, ssim_urban100=0.947 |  | a_actual_b100=3.479, a_actual_set14=3.548, a_actual_set5=3.507, a_actual_urban100=3.621, a_max_b100=4.534, a_max_set14=4.548, a_max_set5=4.618, a_max_urban100=4.576, a_mean_b100=3.937, a_mean_set14=3.937, a_mean_set5=3.937, a_mean_urban100=3.937, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.916, w_mean_set14=3.916, w_mean_set5=3.916, w_mean_urban100=3.916
    51 | train=0.016027 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.72 | t_val=12.06 | mem=383.9 | psnr_set14=27.334, psnr_set5=30.970, psnr_urban100=24.650, ssim_set14=0.839, ssim_set5=0.884, ssim_urban100=0.947 |  | a_actual_b100=3.480, a_actual_set14=3.542, a_actual_set5=3.482, a_actual_urban100=3.618, a_max_b100=4.258, a_max_set14=4.277, a_max_set5=4.360, a_max_urban100=4.335, a_mean_b100=3.915, a_mean_set14=3.915, a_mean_set5=3.915, a_mean_urban100=3.915, w_actual_b100=4.000, w_actual_set14=4.000, w_actual_set5=4.000, w_actual_urban100=4.000, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.912, w_mean_set14=3.912, w_mean_set5=3.912, w_mean_urban100=3.912
    52 | train=0.011940 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.04 | mem=383.9 | psnr_set14=27.250, psnr_set5=30.947, psnr_urban100=24.522, ssim_set14=0.839, ssim_set5=0.885, ssim_urban100=0.945 |  | a_actual_b100=3.416, a_actual_set14=3.479, a_actual_set5=3.425, a_actual_urban100=3.581, a_max_b100=4.024, a_max_set14=4.064, a_max_set5=4.145, a_max_urban100=4.121, a_mean_b100=3.879, a_mean_set14=3.879, a_mean_set5=3.879, a_mean_urban100=3.879, w_actual_b100=3.997, w_actual_set14=3.997, w_actual_set5=3.997, w_actual_urban100=3.997, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.911, w_mean_set14=3.911, w_mean_set5=3.911, w_mean_urban100=3.911
    53 | train=0.011384 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.95 | mem=383.9 | psnr_set14=27.259, psnr_set5=30.986, psnr_urban100=24.659, ssim_set14=0.838, ssim_set5=0.884, ssim_urban100=0.947 |  | a_actual_b100=3.447, a_actual_set14=3.504, a_actual_set5=3.466, a_actual_urban100=3.578, a_max_b100=4.008, a_max_set14=4.012, a_max_set5=4.057, a_max_urban100=4.027, a_mean_b100=3.874, a_mean_set14=3.874, a_mean_set5=3.874, a_mean_urban100=3.874, w_actual_b100=4.007, w_actual_set14=4.007, w_actual_set5=4.007, w_actual_urban100=4.007, w_max_b100=4.248, w_max_set14=4.248, w_max_set5=4.248, w_max_urban100=4.248, w_mean_b100=3.911, w_mean_set14=3.911, w_mean_set5=3.911, w_mean_urban100=3.911
