# callback_metrics keys:
# PSNR/B100
# PSNR/Set14
# PSNR/Set5
# PSNR/Urban100
# SSIM/B100
# SSIM/Set14
# SSIM/Set5
# SSIM/Urban100
# Val_loss/B100
# Val_loss/B100_epoch
# Val_loss/Set14
# Val_loss/Set14_epoch
# Val_loss/Set5
# Val_loss/Set5_epoch
# Val_loss/Urban100
# Val_loss/Urban100_epoch
     0 | train=nan | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=nan | gnorm=nan | Wμ=nan | Aμ=nan | t_train=nan | t_val=1.73 | mem=248.9 | psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    54 | train=0.031524 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019551 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.57 | t_val=11.91 | mem=383.9 | psnr_set14=25.776, psnr_set5=28.358, psnr_urban100=23.180, ssim_set14=0.785, ssim_set5=0.785, ssim_urban100=0.921 |  | a_actual_b100=3.485, a_actual_set14=3.486, a_actual_set5=3.486, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    55 | train=0.043986 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019514 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=24.173, psnr_set5=25.879, psnr_urban100=22.141, ssim_set14=0.760, ssim_set5=0.754, ssim_urban100=0.913 |  | a_actual_b100=3.484, a_actual_set14=3.484, a_actual_set5=3.484, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    56 | train=0.040147 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019477 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=25.628, psnr_set5=28.143, psnr_urban100=23.060, ssim_set14=0.781, ssim_set5=0.786, ssim_urban100=0.919 |  | a_actual_b100=3.482, a_actual_set14=3.484, a_actual_set5=3.484, a_actual_urban100=3.486, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.765, w_mean_set14=3.765, w_mean_set5=3.765, w_mean_urban100=3.765
    57 | train=0.036347 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01944 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.94 | mem=383.9 | psnr_set14=25.297, psnr_set5=27.358, psnr_urban100=22.864, ssim_set14=0.746, ssim_set5=0.728, ssim_urban100=0.905 |  | a_actual_b100=3.478, a_actual_set14=3.479, a_actual_set5=3.478, a_actual_urban100=3.481, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    58 | train=0.033915 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019403 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.61 | t_val=11.96 | mem=383.9 | psnr_set14=23.895, psnr_set5=26.042, psnr_urban100=21.807, ssim_set14=0.801, ssim_set5=0.819, ssim_urban100=0.916 |  | a_actual_b100=3.476, a_actual_set14=3.477, a_actual_set5=3.478, a_actual_urban100=3.480, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    59 | train=0.035987 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019366 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=25.096, psnr_set5=27.374, psnr_urban100=22.786, ssim_set14=0.772, ssim_set5=0.764, ssim_urban100=0.912 |  | a_actual_b100=3.480, a_actual_set14=3.480, a_actual_set5=3.481, a_actual_urban100=3.483, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    60 | train=0.029116 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019329 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.66 | t_val=12.01 | mem=383.9 | psnr_set14=25.211, psnr_set5=27.732, psnr_urban100=22.969, ssim_set14=0.768, ssim_set5=0.769, ssim_urban100=0.915 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    61 | train=0.043683 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019293 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.59 | t_val=11.94 | mem=383.9 | psnr_set14=25.033, psnr_set5=26.997, psnr_urban100=22.912, ssim_set14=0.754, ssim_set5=0.740, ssim_urban100=0.922 |  | a_actual_b100=3.479, a_actual_set14=3.480, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    62 | train=0.034583 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019256 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.63 | t_val=11.98 | mem=383.9 | psnr_set14=23.461, psnr_set5=25.296, psnr_urban100=21.428, ssim_set14=0.777, ssim_set5=0.760, ssim_urban100=0.909 |  | a_actual_b100=3.479, a_actual_set14=3.480, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    63 | train=0.028870 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01922 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.68 | t_val=12.02 | mem=383.9 | psnr_set14=25.630, psnr_set5=28.268, psnr_urban100=23.050, ssim_set14=0.794, ssim_set5=0.806, ssim_urban100=0.923 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    64 | train=0.028275 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019183 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=26.128, psnr_set5=29.245, psnr_urban100=23.425, ssim_set14=0.806, ssim_set5=0.831, ssim_urban100=0.924 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    65 | train=0.031052 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019147 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.73 | t_val=11.99 | mem=383.9 | psnr_set14=20.808, psnr_set5=21.995, psnr_urban100=19.619, ssim_set14=0.711, ssim_set5=0.672, ssim_urban100=0.861 |  | a_actual_b100=3.475, a_actual_set14=3.478, a_actual_set5=3.478, a_actual_urban100=3.478, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    66 | train=0.048927 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.01911 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.67 | t_val=12.02 | mem=383.9 | psnr_set14=25.478, psnr_set5=28.074, psnr_urban100=23.025, ssim_set14=0.783, ssim_set5=0.804, ssim_urban100=0.918 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    67 | train=0.030905 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019074 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.60 | t_val=11.95 | mem=383.9 | psnr_set14=25.435, psnr_set5=27.996, psnr_urban100=23.124, ssim_set14=0.786, ssim_set5=0.793, ssim_urban100=0.918 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    68 | train=0.029137 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019038 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.64 | t_val=11.99 | mem=383.9 | psnr_set14=24.360, psnr_set5=26.599, psnr_urban100=22.137, ssim_set14=0.784, ssim_set5=0.792, ssim_urban100=0.906 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.500, a_mean_set14=3.500, a_mean_set5=3.500, a_mean_urban100=3.500, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
    69 | train=0.033538 | val=nan | psnr=nan | ssim=nan | lpips=nan | best=nan | lr=0.019002 | gnorm=nan | Wμ=nan | Aμ=nan | t_train=12.65 | t_val=11.99 | mem=383.9 | psnr_set14=25.333, psnr_set5=27.782, psnr_urban100=22.812, ssim_set14=0.798, ssim_set5=0.819, ssim_urban100=0.920 |  | a_actual_b100=3.479, a_actual_set14=3.481, a_actual_set5=3.482, a_actual_urban100=3.482, a_max_b100=3.700, a_max_set14=3.700, a_max_set5=3.700, a_max_urban100=3.700, a_mean_b100=3.499, a_mean_set14=3.499, a_mean_set5=3.499, a_mean_urban100=3.499, w_actual_b100=3.849, w_actual_set14=3.849, w_actual_set5=3.849, w_actual_urban100=3.849, w_max_b100=4.000, w_max_set14=4.000, w_max_set5=4.000, w_max_urban100=4.000, w_mean_b100=3.766, w_mean_set14=3.766, w_mean_set5=3.766, w_mean_urban100=3.766
