     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.75 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
    92 | train=0.023901 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.202, psnr_set14=27.791, psnr_set5=31.585, psnr_urban100=25.168, ssim_b100=0.725, ssim_set14=0.852, ssim_set5=0.904, ssim_urban100=0.953 |
    93 | train=0.022341 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.14 | mem=383.9 | psnr_b100=26.988, psnr_set14=27.628, psnr_set5=31.242, psnr_urban100=24.880, ssim_b100=0.718, ssim_set14=0.848, ssim_set5=0.900, ssim_urban100=0.948 |
    94 | train=0.020912 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=27.171, psnr_set14=27.747, psnr_set5=31.480, psnr_urban100=25.075, ssim_b100=0.724, ssim_set14=0.852, ssim_set5=0.902, ssim_urban100=0.952 |
    95 | train=0.020500 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.088, psnr_set14=27.636, psnr_set5=31.340, psnr_urban100=24.957, ssim_b100=0.721, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.950 |
    96 | train=0.019579 | val=nan | lr=0.002 | t_train=12.69 | t_val=12.04 | mem=383.9 | psnr_b100=27.201, psnr_set14=27.798, psnr_set5=31.563, psnr_urban100=25.116, ssim_b100=0.725, ssim_set14=0.852, ssim_set5=0.902, ssim_urban100=0.952 |
    97 | train=0.018851 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.05 | mem=383.9 | psnr_b100=27.065, psnr_set14=27.616, psnr_set5=31.265, psnr_urban100=24.944, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.950 |
    98 | train=0.019502 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.257, psnr_set14=27.876, psnr_set5=31.737, psnr_urban100=25.251, ssim_b100=0.727, ssim_set14=0.854, ssim_set5=0.906, ssim_urban100=0.954 |
    99 | train=0.016679 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.097, psnr_set14=27.617, psnr_set5=31.338, psnr_urban100=24.927, ssim_b100=0.721, ssim_set14=0.850, ssim_set5=0.900, ssim_urban100=0.949 |
   100 | train=0.014951 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.12 | mem=383.9 | psnr_b100=27.058, psnr_set14=27.587, psnr_set5=31.208, psnr_urban100=24.928, ssim_b100=0.721, ssim_set14=0.850, ssim_set5=0.899, ssim_urban100=0.950 |
   101 | train=0.015111 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.473, psnr_set5=31.175, psnr_urban100=24.817, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.948 |
   102 | train=0.015674 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=26.928, psnr_set14=27.470, psnr_set5=31.134, psnr_urban100=24.789, ssim_b100=0.716, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   103 | train=0.013557 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.08 | mem=383.9 | psnr_b100=27.007, psnr_set14=27.579, psnr_set5=31.288, psnr_urban100=24.887, ssim_b100=0.719, ssim_set14=0.849, ssim_set5=0.900, ssim_urban100=0.949 |
   104 | train=0.014745 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=26.906, psnr_set14=27.358, psnr_set5=31.144, psnr_urban100=24.606, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.896, ssim_urban100=0.944 |
   105 | train=0.012349 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=27.010, psnr_set14=27.616, psnr_set5=31.332, psnr_urban100=24.827, ssim_b100=0.719, ssim_set14=0.848, ssim_set5=0.901, ssim_urban100=0.948 |
   106 | train=0.013435 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=26.945, psnr_set14=27.456, psnr_set5=31.173, psnr_urban100=24.760, ssim_b100=0.717, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |
   107 | train=0.011043 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=26.858, psnr_set14=27.289, psnr_set5=30.962, psnr_urban100=24.623, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.944 |
   108 | train=0.011268 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=26.963, psnr_set14=27.554, psnr_set5=31.170, psnr_urban100=24.811, ssim_b100=0.717, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.948 |
   109 | train=0.010689 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=26.852, psnr_set14=27.340, psnr_set5=31.087, psnr_urban100=24.546, ssim_b100=0.714, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.944 |
   110 | train=0.010128 | val=nan | lr=0.002 | t_train=12.71 | t_val=12.06 | mem=383.9 | psnr_b100=26.926, psnr_set14=27.390, psnr_set5=31.223, psnr_urban100=24.651, ssim_b100=0.716, ssim_set14=0.845, ssim_set5=0.898, ssim_urban100=0.945 |
   111 | train=0.010325 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.887, psnr_set14=27.417, psnr_set5=31.071, psnr_urban100=24.662, ssim_b100=0.715, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.945 |
   112 | train=0.010150 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.14 | mem=383.9 | psnr_b100=26.802, psnr_set14=27.229, psnr_set5=30.890, psnr_urban100=24.478, ssim_b100=0.713, ssim_set14=0.842, ssim_set5=0.893, ssim_urban100=0.943 |
   113 | train=0.010321 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.964, psnr_set14=27.453, psnr_set5=31.290, psnr_urban100=24.650, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.899, ssim_urban100=0.946 |
   114 | train=0.008188 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.946, psnr_set14=27.458, psnr_set5=31.207, psnr_urban100=24.726, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.946 |
   115 | train=0.008470 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=26.858, psnr_set14=27.315, psnr_set5=31.073, psnr_urban100=24.581, ssim_b100=0.714, ssim_set14=0.843, ssim_set5=0.895, ssim_urban100=0.945 |
   116 | train=0.008601 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=26.924, psnr_set14=27.493, psnr_set5=31.232, psnr_urban100=24.718, ssim_b100=0.716, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.946 |
   117 | train=0.011638 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.15 | mem=383.9 | psnr_b100=26.975, psnr_set14=27.483, psnr_set5=31.222, psnr_urban100=24.760, ssim_b100=0.717, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.947 |
   118 | train=0.008726 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.041, psnr_set14=27.527, psnr_set5=31.299, psnr_urban100=24.791, ssim_b100=0.719, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.948 |
   119 | train=0.008966 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.17 | mem=383.9 | psnr_b100=26.720, psnr_set14=27.132, psnr_set5=30.879, psnr_urban100=24.445, ssim_b100=0.710, ssim_set14=0.840, ssim_set5=0.889, ssim_urban100=0.942 |
   120 | train=0.009452 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.940, psnr_set14=27.445, psnr_set5=31.131, psnr_urban100=24.698, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.947 |
   121 | train=0.009530 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.035, psnr_set14=27.613, psnr_set5=31.407, psnr_urban100=24.847, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.900, ssim_urban100=0.949 |
   122 | train=0.006555 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=26.927, psnr_set14=27.365, psnr_set5=31.107, psnr_urban100=24.664, ssim_b100=0.716, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.946 |
   123 | train=0.008288 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.734, psnr_set14=27.149, psnr_set5=30.926, psnr_urban100=24.359, ssim_b100=0.710, ssim_set14=0.839, ssim_set5=0.893, ssim_urban100=0.941 |
   124 | train=0.006986 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=26.872, psnr_set14=27.308, psnr_set5=31.062, psnr_urban100=24.570, ssim_b100=0.714, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.944 |
   125 | train=0.007076 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.880, psnr_set14=27.327, psnr_set5=31.130, psnr_urban100=24.547, ssim_b100=0.714, ssim_set14=0.843, ssim_set5=0.896, ssim_urban100=0.944 |
   126 | train=0.008284 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.12 | mem=383.9 | psnr_b100=26.974, psnr_set14=27.473, psnr_set5=31.281, psnr_urban100=24.730, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.946 |
   127 | train=0.008410 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=26.987, psnr_set14=27.459, psnr_set5=31.293, psnr_urban100=24.665, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.946 |
   128 | train=0.006991 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.14 | mem=383.9 | psnr_b100=26.858, psnr_set14=27.256, psnr_set5=31.090, psnr_urban100=24.609, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.896, ssim_urban100=0.945 |
   129 | train=0.007619 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.12 | mem=383.9 | psnr_b100=26.955, psnr_set14=27.439, psnr_set5=31.179, psnr_urban100=24.717, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   130 | train=0.009071 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=26.906, psnr_set14=27.394, psnr_set5=31.183, psnr_urban100=24.665, ssim_b100=0.715, ssim_set14=0.845, ssim_set5=0.897, ssim_urban100=0.946 |
   131 | train=0.007566 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.08 | mem=383.9 | psnr_b100=26.923, psnr_set14=27.329, psnr_set5=31.052, psnr_urban100=24.541, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.944 |
   132 | train=0.007497 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=27.025, psnr_set14=27.494, psnr_set5=31.316, psnr_urban100=24.754, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.948 |
   133 | train=0.007585 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=26.888, psnr_set14=27.345, psnr_set5=31.127, psnr_urban100=24.545, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.894, ssim_urban100=0.945 |
   134 | train=0.008493 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.10 | mem=383.9 | psnr_b100=26.944, psnr_set14=27.377, psnr_set5=31.190, psnr_urban100=24.622, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.896, ssim_urban100=0.945 |
   135 | train=0.009471 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.11 | mem=383.9 | psnr_b100=26.873, psnr_set14=27.346, psnr_set5=31.097, psnr_urban100=24.539, ssim_b100=0.715, ssim_set14=0.843, ssim_set5=0.895, ssim_urban100=0.944 |
   136 | train=0.009469 | val=nan | lr=0.002 | t_train=12.73 | t_val=12.07 | mem=383.9 | psnr_b100=27.013, psnr_set14=27.484, psnr_set5=31.120, psnr_urban100=24.783, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.948 |
   137 | train=0.007628 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.11 | mem=383.9 | psnr_b100=26.921, psnr_set14=27.356, psnr_set5=31.065, psnr_urban100=24.556, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |
   138 | train=0.009330 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.09 | mem=383.9 | psnr_b100=26.931, psnr_set14=27.446, psnr_set5=31.248, psnr_urban100=24.660, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.898, ssim_urban100=0.946 |
   139 | train=0.008618 | val=nan | lr=0.002 | t_train=12.74 | t_val=12.10 | mem=383.9 | psnr_b100=26.983, psnr_set14=27.531, psnr_set5=31.283, psnr_urban100=24.751, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.898, ssim_urban100=0.947 |
   140 | train=0.007955 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.077, psnr_set14=27.635, psnr_set5=31.344, psnr_urban100=24.808, ssim_b100=0.721, ssim_set14=0.849, ssim_set5=0.899, ssim_urban100=0.949 |
   141 | train=0.007183 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.13 | mem=383.9 | psnr_b100=26.808, psnr_set14=27.238, psnr_set5=30.844, psnr_urban100=24.522, ssim_b100=0.712, ssim_set14=0.842, ssim_set5=0.888, ssim_urban100=0.944 |
   142 | train=0.007999 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.984, psnr_set14=27.543, psnr_set5=31.187, psnr_urban100=24.744, ssim_b100=0.718, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.947 |
   143 | train=0.008106 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.12 | mem=383.9 | psnr_b100=26.893, psnr_set14=27.330, psnr_set5=31.052, psnr_urban100=24.562, ssim_b100=0.715, ssim_set14=0.842, ssim_set5=0.892, ssim_urban100=0.944 |
   144 | train=0.007442 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.047, psnr_set14=27.618, psnr_set5=31.374, psnr_urban100=24.879, ssim_b100=0.720, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.949 |
   145 | train=0.007504 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.025, psnr_set14=27.561, psnr_set5=31.320, psnr_urban100=24.756, ssim_b100=0.719, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.947 |
   146 | train=0.007522 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=26.947, psnr_set14=27.379, psnr_set5=31.149, psnr_urban100=24.596, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.945 |
   147 | train=0.006504 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.13 | mem=383.9 | psnr_b100=27.048, psnr_set14=27.520, psnr_set5=31.247, psnr_urban100=24.785, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   148 | train=0.008656 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.051, psnr_set14=27.617, psnr_set5=31.394, psnr_urban100=24.822, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.899, ssim_urban100=0.949 |
   149 | train=0.008964 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.12 | mem=383.9 | psnr_b100=26.858, psnr_set14=27.259, psnr_set5=30.899, psnr_urban100=24.489, ssim_b100=0.714, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.944 |
   150 | train=0.007747 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.927, psnr_set14=27.353, psnr_set5=31.080, psnr_urban100=24.566, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.945 |
   151 | train=0.008591 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=26.910, psnr_set14=27.303, psnr_set5=31.069, psnr_urban100=24.514, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.945 |
   152 | train=0.008088 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=27.009, psnr_set14=27.518, psnr_set5=31.273, psnr_urban100=24.764, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.899, ssim_urban100=0.948 |
   153 | train=0.007496 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.15 | mem=383.9 | psnr_b100=27.029, psnr_set14=27.481, psnr_set5=31.246, psnr_urban100=24.736, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   154 | train=0.007383 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.10 | mem=383.9 | psnr_b100=26.941, psnr_set14=27.298, psnr_set5=30.968, psnr_urban100=24.575, ssim_b100=0.716, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.945 |
   155 | train=0.009626 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=26.998, psnr_set14=27.432, psnr_set5=31.268, psnr_urban100=24.677, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.897, ssim_urban100=0.947 |
   156 | train=0.009321 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.16 | mem=383.9 | psnr_b100=27.042, psnr_set14=27.560, psnr_set5=31.378, psnr_urban100=24.744, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.947 |
   157 | train=0.007421 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.17 | mem=383.9 | psnr_b100=26.981, psnr_set14=27.412, psnr_set5=31.167, psnr_urban100=24.640, ssim_b100=0.717, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.946 |
   158 | train=0.008637 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=26.943, psnr_set14=27.316, psnr_set5=31.043, psnr_urban100=24.546, ssim_b100=0.716, ssim_set14=0.843, ssim_set5=0.891, ssim_urban100=0.945 |
   159 | train=0.007455 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.14 | mem=383.9 | psnr_b100=27.003, psnr_set14=27.462, psnr_set5=31.214, psnr_urban100=24.686, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   160 | train=0.007200 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.15 | mem=383.9 | psnr_b100=27.049, psnr_set14=27.577, psnr_set5=31.378, psnr_urban100=24.753, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.947 |
   161 | train=0.008935 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.976, psnr_set14=27.422, psnr_set5=31.268, psnr_urban100=24.640, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.945 |
   162 | train=0.007416 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.004, psnr_set14=27.448, psnr_set5=31.215, psnr_urban100=24.696, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.946 |
   163 | train=0.009114 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.15 | mem=383.9 | psnr_b100=27.021, psnr_set14=27.480, psnr_set5=31.230, psnr_urban100=24.715, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   164 | train=0.006907 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=26.858, psnr_set14=27.217, psnr_set5=30.871, psnr_urban100=24.465, ssim_b100=0.715, ssim_set14=0.842, ssim_set5=0.890, ssim_urban100=0.944 |
   165 | train=0.009480 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.16 | mem=383.9 | psnr_b100=27.038, psnr_set14=27.524, psnr_set5=31.294, psnr_urban100=24.767, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   166 | train=0.005005 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.27 | mem=383.9 | psnr_b100=26.942, psnr_set14=27.315, psnr_set5=31.086, psnr_urban100=24.566, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.945 |
   167 | train=0.006879 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=27.056, psnr_set14=27.512, psnr_set5=31.314, psnr_urban100=24.804, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   168 | train=0.007406 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.983, psnr_set14=27.397, psnr_set5=31.169, psnr_urban100=24.629, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   169 | train=0.006943 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=26.964, psnr_set14=27.335, psnr_set5=31.073, psnr_urban100=24.571, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.945 |
   170 | train=0.007446 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.12 | mem=383.9 | psnr_b100=26.873, psnr_set14=27.204, psnr_set5=30.978, psnr_urban100=24.398, ssim_b100=0.715, ssim_set14=0.841, ssim_set5=0.890, ssim_urban100=0.943 |
   171 | train=0.007102 | val=nan | lr=0.002 | t_train=12.79 | t_val=12.13 | mem=383.9 | psnr_b100=27.031, psnr_set14=27.491, psnr_set5=31.251, psnr_urban100=24.749, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.948 |
   172 | train=0.007653 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.23 | mem=383.9 | psnr_b100=27.004, psnr_set14=27.434, psnr_set5=31.210, psnr_urban100=24.655, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.947 |
   173 | train=0.007051 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.926, psnr_set14=27.350, psnr_set5=31.061, psnr_urban100=24.569, ssim_b100=0.715, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.945 |
   174 | train=0.006680 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.17 | mem=383.9 | psnr_b100=26.948, psnr_set14=27.367, psnr_set5=31.053, psnr_urban100=24.580, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.945 |
   175 | train=0.009124 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.034, psnr_set14=27.527, psnr_set5=31.260, psnr_urban100=24.782, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   176 | train=0.006793 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.006, psnr_set14=27.454, psnr_set5=31.231, psnr_urban100=24.670, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   177 | train=0.006609 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=26.978, psnr_set14=27.387, psnr_set5=31.113, psnr_urban100=24.654, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.946 |
   178 | train=0.006926 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.985, psnr_set14=27.444, psnr_set5=31.232, psnr_urban100=24.670, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.946 |
   179 | train=0.008270 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=26.930, psnr_set14=27.353, psnr_set5=31.041, psnr_urban100=24.571, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   180 | train=0.007799 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=26.968, psnr_set14=27.396, psnr_set5=31.082, psnr_urban100=24.633, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.946 |
   181 | train=0.007206 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.954, psnr_set14=27.368, psnr_set5=31.161, psnr_urban100=24.578, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.946 |
   182 | train=0.006707 | val=nan | lr=0.002 | t_train=12.99 | t_val=12.24 | mem=383.9 | psnr_b100=26.896, psnr_set14=27.248, psnr_set5=30.930, psnr_urban100=24.523, ssim_b100=0.715, ssim_set14=0.842, ssim_set5=0.889, ssim_urban100=0.945 |
   183 | train=0.006809 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.988, psnr_set14=27.415, psnr_set5=31.161, psnr_urban100=24.617, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.946 |
   184 | train=0.007431 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.27 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.446, psnr_set5=31.233, psnr_urban100=24.682, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   185 | train=0.007686 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=26.975, psnr_set14=27.430, psnr_set5=31.078, psnr_urban100=24.667, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   186 | train=0.008082 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.17 | mem=383.9 | psnr_b100=26.992, psnr_set14=27.402, psnr_set5=31.174, psnr_urban100=24.621, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   187 | train=0.006717 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.457, psnr_set5=31.227, psnr_urban100=24.679, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.947 |
